,season,yr,mnth,hr,weekday,workingday,weathersit,casual,registered,cnt,temp,atemp,hum,windspeed
12283,2.0,1.0,6.0,0.0,5.0,1.0,1.0,10.0,76.0,86.0,0.7427111983266335,0.8462300058711052,-0.5114476590490612,0.3677117075731151
12284,2.0,1.0,6.0,1.0,5.0,1.0,1.0,0.0,34.0,34.0,0.7427111983266335,0.8462300058711052,-0.30271468662594253,0.3677117075731151
12285,2.0,1.0,6.0,2.0,5.0,1.0,1.0,3.0,13.0,16.0,0.6388408985059311,0.6699076500717024,0.5322172030665338,-0.8433138914090624
12286,2.0,1.0,6.0,3.0,5.0,1.0,2.0,0.0,4.0,4.0,0.6388408985059311,0.6699076500717024,0.5322172030665338,-0.8433138914090624
12287,2.0,1.0,6.0,4.0,5.0,1.0,2.0,1.0,5.0,6.0,0.6388408985059311,0.6699076500717024,0.7931334185954327,-0.8433138914090624
12288,2.0,1.0,6.0,5.0,5.0,1.0,2.0,4.0,41.0,45.0,0.6388408985059311,0.4935852942722996,1.3149658496532302,-0.44023984617821105
12289,2.0,1.0,6.0,6.0,5.0,1.0,3.0,5.0,136.0,141.0,0.7427111983266335,0.5820374331551683,1.36714909275901,0.09809394577440259
12290,2.0,1.0,6.0,7.0,5.0,1.0,2.0,17.0,369.0,402.0,0.7427111983266335,0.5820374331551683,1.36714909275901,0.09809394577440259
12291,2.0,1.0,6.0,8.0,5.0,1.0,2.0,17.0,675.0,694.0,0.7427111983266335,0.5820374331551683,1.0540496341243313,0.3677117075731151
12292,2.0,1.0,6.0,9.0,5.0,1.0,2.0,17.0,274.0,298.0,0.8465814981473359,0.7583597889545711,0.7931334185954327,0.906045499525729
12293,2.0,1.0,6.0,10.0,5.0,1.0,2.0,17.0,155.0,204.0,1.0543220977887402,1.1110045005533766,0.5844004461723136,0.906045499525729
12294,2.0,1.0,6.0,11.0,5.0,1.0,2.0,17.0,193.0,235.0,1.0543220977887402,1.1110045005533766,0.5844004461723136,1.578737306555293
12295,2.0,1.0,6.0,12.0,5.0,1.0,2.0,17.0,238.0,310.0,1.1581923976094426,1.1988747174699108,0.37566747374919435,1.040403514602679
12296,2.0,1.0,6.0,13.0,5.0,1.0,1.0,17.0,240.0,316.0,1.1581923976094426,1.1988747174699108,0.1669345013260757,0.906045499525729
12297,2.0,1.0,6.0,14.0,5.0,1.0,3.0,17.0,199.0,254.0,1.1581923976094426,1.1988747174699108,0.1669345013260757,0.906045499525729
12298,2.0,1.0,6.0,15.0,5.0,1.0,3.0,17.0,213.0,258.0,1.262062697430145,1.1988747174699108,-0.2505314435201627,2.3866888603066188
12299,2.0,1.0,6.0,16.0,5.0,1.0,3.0,17.0,186.0,222.0,1.0543220977887402,1.022552361670508,0.37566747374919435,0.636427737727016
12300,2.0,1.0,6.0,17.0,5.0,1.0,3.0,17.0,202.0,227.0,0.6388408985059311,0.4935852942722996,1.3149658496532302,1.578737306555293
12301,2.0,1.0,6.0,18.0,5.0,1.0,3.0,10.0,100.0,110.0,0.6388408985059311,0.4935852942722996,1.3149658496532302,1.578737306555293
12302,2.0,1.0,6.0,19.0,5.0,1.0,3.0,4.0,41.0,45.0,0.6388408985059311,0.4057150773557655,1.6280653082879084,0.636427737727016
12303,2.0,1.0,6.0,20.0,5.0,1.0,3.0,1.0,38.0,39.0,0.7427111983266335,0.6699076500717024,0.7931334185954327,0.636427737727016
12304,2.0,1.0,6.0,21.0,5.0,1.0,3.0,12.0,73.0,85.0,0.5349705986852286,0.4057150773557655,1.3149658496532302,-0.44023984617821105
12305,2.0,1.0,6.0,22.0,5.0,1.0,3.0,1.0,22.0,23.0,0.5349705986852286,0.4057150773557655,1.3149658496532302,-0.44023984617821105
12306,2.0,1.0,6.0,23.0,5.0,1.0,3.0,6.0,67.0,73.0,0.3272299990438243,0.3172629384728968,1.0540496341243313,-0.44023984617821105
12307,2.0,1.0,6.0,0.0,6.0,0.0,2.0,5.0,81.0,86.0,0.3272299990438243,0.3172629384728968,1.0540496341243313,-0.708955876332112
12308,2.0,1.0,6.0,1.0,6.0,0.0,2.0,15.0,61.0,76.0,0.22335969922312188,0.2293927215563627,1.3149658496532302,-1.6512654451603888
12309,2.0,1.0,6.0,2.0,6.0,0.0,2.0,3.0,38.0,41.0,0.3272299990438243,0.3172629384728968,0.5322172030665338,0.636427737727016
12310,2.0,1.0,6.0,3.0,6.0,0.0,1.0,8.0,18.0,26.0,0.22335969922312188,0.2293927215563627,0.2713009875376353,0.906045499525729
12311,2.0,1.0,6.0,4.0,6.0,0.0,1.0,2.0,11.0,13.0,0.015619099581717021,0.05248844379062531,0.48003395996075393,0.09809394577440259
12312,2.0,1.0,6.0,5.0,6.0,0.0,1.0,1.0,11.0,12.0,0.015619099581717021,0.05248844379062531,0.7409501754896529,0.09809394577440259
12313,2.0,1.0,6.0,6.0,6.0,0.0,2.0,5.0,31.0,36.0,0.11948939940241946,0.14094058267349402,0.48003395996075393,-0.708955876332112
12314,2.0,1.0,6.0,7.0,6.0,0.0,1.0,9.0,77.0,86.0,0.22335969922312188,0.2293927215563627,0.06256801511451611,-0.17062208437949827
12315,2.0,1.0,6.0,8.0,6.0,0.0,1.0,17.0,180.0,210.0,0.3272299990438243,0.3172629384728968,-0.1461649573086031,0.636427737727016
12316,2.0,1.0,6.0,9.0,6.0,0.0,1.0,17.0,243.0,332.0,0.5349705986852286,0.8462300058711052,-0.5114476590490612,1.040403514602679
12317,2.0,1.0,6.0,10.0,6.0,0.0,1.0,17.0,348.0,493.0,0.43110029886452617,0.4057150773557655,-0.8767303607895195,0.906045499525729
12318,2.0,1.0,6.0,11.0,6.0,0.0,1.0,17.0,357.0,536.0,0.6388408985059311,0.8462300058711052,-1.0332800901068588,1.578737306555293
12319,2.0,1.0,6.0,12.0,6.0,0.0,1.0,17.0,418.0,668.0,0.6388408985059311,0.8462300058711052,-1.1376465763184185,0.636427737727016
12320,2.0,1.0,6.0,13.0,6.0,0.0,1.0,17.0,400.0,679.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,1.040403514602679
12321,2.0,1.0,6.0,14.0,6.0,0.0,1.0,17.0,388.0,647.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,0.636427737727016
12322,2.0,1.0,6.0,15.0,6.0,0.0,1.0,17.0,405.0,702.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,0.636427737727016
12323,2.0,1.0,6.0,16.0,6.0,0.0,1.0,17.0,369.0,644.0,0.7427111983266335,0.8462300058711052,-1.3985627918473171,-1.6512654451603888
12324,2.0,1.0,6.0,17.0,6.0,0.0,1.0,17.0,338.0,586.0,0.7427111983266335,0.8462300058711052,-1.3985627918473171,-1.6512654451603888
12325,2.0,1.0,6.0,18.0,6.0,0.0,1.0,17.0,341.0,512.0,0.7427111983266335,0.8462300058711052,-1.3985627918473171,-0.17062208437949827
12326,2.0,1.0,6.0,19.0,6.0,0.0,1.0,17.0,369.0,554.0,0.6388408985059311,0.8462300058711052,-1.450746034953097,0.906045499525729
12327,2.0,1.0,6.0,20.0,6.0,0.0,1.0,17.0,260.0,399.0,0.5349705986852286,0.8462300058711052,-1.189829819424198,-0.708955876332112
12328,2.0,1.0,6.0,21.0,6.0,0.0,1.0,17.0,220.0,316.0,0.43110029886452617,0.4057150773557655,-0.8767303607895195,-0.44023984617821105
12329,2.0,1.0,6.0,22.0,6.0,0.0,1.0,17.0,176.0,228.0,0.3272299990438243,0.3172629384728968,-0.5636309021548409,-0.708955876332112
12330,2.0,1.0,6.0,23.0,6.0,0.0,1.0,17.0,185.0,238.0,0.22335969922312188,0.2293927215563627,-0.1461649573086031,-0.17062208437949827
12331,2.0,1.0,6.0,0.0,0.0,0.0,1.0,17.0,142.0,169.0,0.22335969922312188,0.2293927215563627,-0.35489792973172174,-0.44023984617821105
12332,2.0,1.0,6.0,1.0,0.0,0.0,1.0,17.0,100.0,121.0,0.11948939940241946,0.14094058267349402,-0.19834820041438292,-0.708955876332112
12333,2.0,1.0,6.0,2.0,0.0,0.0,1.0,17.0,67.0,89.0,0.11948939940241946,0.14094058267349402,0.0103847720087363,-0.708955876332112
12334,2.0,1.0,6.0,3.0,0.0,0.0,1.0,16.0,34.0,50.0,0.015619099581717021,0.05248844379062531,0.48003395996075393,-0.8433138914090624
12335,2.0,1.0,6.0,4.0,0.0,0.0,1.0,1.0,12.0,13.0,0.015619099581717021,0.05248844379062531,0.2713009875376353,-1.6512654451603888
12336,2.0,1.0,6.0,5.0,0.0,0.0,1.0,1.0,11.0,12.0,-0.19212150005968756,-0.12383391200877748,1.0018663910185515,-0.708955876332112
12337,2.0,1.0,6.0,6.0,0.0,0.0,1.0,6.0,16.0,22.0,0.015619099581717021,0.05248844379062531,0.2713009875376353,-0.708955876332112
12338,2.0,1.0,6.0,7.0,0.0,0.0,1.0,6.0,29.0,35.0,0.22335969922312188,0.2293927215563627,-0.1461649573086031,-0.8433138914090624
12339,2.0,1.0,6.0,8.0,0.0,0.0,1.0,17.0,110.0,140.0,0.5349705986852286,0.8462300058711052,-0.8767303607895195,0.09809394577440259
12340,2.0,1.0,6.0,9.0,0.0,0.0,1.0,17.0,230.0,300.0,0.6388408985059311,0.8462300058711052,-1.0332800901068588,0.3677117075731151
12341,2.0,1.0,6.0,10.0,0.0,0.0,1.0,17.0,277.0,404.0,0.7427111983266335,0.8462300058711052,-1.1376465763184185,0.636427737727016
12342,2.0,1.0,6.0,11.0,0.0,0.0,1.0,17.0,312.0,511.0,0.8465814981473359,0.8462300058711052,-1.242013062529978,1.040403514602679
12343,2.0,1.0,6.0,12.0,0.0,0.0,1.0,17.0,408.0,684.0,0.9504517979680384,0.9346821447539739,-1.3985627918473171,0.906045499525729
12344,2.0,1.0,6.0,13.0,0.0,0.0,1.0,17.0,421.0,686.0,0.9504517979680384,0.9346821447539739,-1.3985627918473171,1.310021276401392
12345,2.0,1.0,6.0,14.0,0.0,0.0,1.0,17.0,411.0,678.0,1.0543220977887402,0.9346821447539739,-1.5029292780588765,-1.6512654451603888
12346,2.0,1.0,6.0,15.0,0.0,0.0,1.0,17.0,408.0,644.0,1.0543220977887402,0.9346821447539739,-1.5029292780588765,1.040403514602679
12347,2.0,1.0,6.0,16.0,0.0,0.0,1.0,17.0,436.0,662.0,1.0543220977887402,0.9346821447539739,-1.5029292780588765,0.636427737727016
12348,2.0,1.0,6.0,17.0,0.0,0.0,1.0,17.0,386.0,578.0,1.0543220977887402,0.9346821447539739,-1.5029292780588765,0.636427737727016
12349,2.0,1.0,6.0,18.0,0.0,0.0,1.0,17.0,343.0,496.0,0.9504517979680384,0.9346821447539739,-1.5029292780588765,0.906045499525729
12350,2.0,1.0,6.0,19.0,0.0,0.0,1.0,17.0,337.0,453.0,0.8465814981473359,0.8462300058711052,-1.242013062529978,0.09809394577440259
12351,2.0,1.0,6.0,20.0,0.0,0.0,1.0,17.0,230.0,314.0,0.6388408985059311,0.8462300058711052,-1.0332800901068588,-0.17062208437949827
12352,2.0,1.0,6.0,21.0,0.0,0.0,1.0,17.0,180.0,246.0,0.6388408985059311,0.8462300058711052,-0.6679973883664005,1.8483550683540055
12353,2.0,1.0,6.0,22.0,0.0,0.0,1.0,17.0,165.0,226.0,0.43110029886452617,0.4057150773557655,-0.5114476590490612,-0.708955876332112
12354,2.0,1.0,6.0,23.0,0.0,0.0,1.0,17.0,82.0,108.0,0.43110029886452617,0.4057150773557655,-0.5114476590490612,-1.6512654451603888
12355,2.0,1.0,6.0,0.0,1.0,1.0,1.0,11.0,38.0,49.0,0.3272299990438243,0.3172629384728968,-0.1461649573086031,-0.17062208437949827
12356,2.0,1.0,6.0,1.0,1.0,1.0,3.0,4.0,10.0,14.0,0.3272299990438243,0.3172629384728968,-0.1461649573086031,0.3677117075731151
12357,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,10.0,11.0,0.3272299990438243,0.3172629384728968,-0.1461649573086031,-0.17062208437949827
12358,2.0,1.0,6.0,3.0,1.0,1.0,2.0,0.0,5.0,5.0,0.22335969922312188,0.2293927215563627,0.06256801511451611,-0.8433138914090624
12359,2.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,6.0,8.0,0.11948939940241946,0.14094058267349402,0.2713009875376353,-1.6512654451603888
12360,2.0,1.0,6.0,5.0,1.0,1.0,1.0,2.0,33.0,35.0,0.11948939940241946,0.14094058267349402,0.2713009875376353,-1.6512654451603888
12361,2.0,1.0,6.0,6.0,1.0,1.0,1.0,4.0,135.0,139.0,0.3272299990438243,0.3172629384728968,-0.1461649573086031,0.3677117075731151
12362,2.0,1.0,6.0,7.0,1.0,1.0,1.0,13.0,504.0,517.0,0.5349705986852286,0.8462300058711052,-0.7201806314721804,0.3677117075731151
12363,2.0,1.0,6.0,8.0,1.0,1.0,1.0,17.0,643.0,665.0,0.6388408985059311,0.8462300058711052,-1.0332800901068588,0.906045499525729
12364,2.0,1.0,6.0,9.0,1.0,1.0,1.0,17.0,244.0,282.0,0.7427111983266335,0.8462300058711052,-1.1376465763184185,2.5210468753835693
12365,2.0,1.0,6.0,10.0,1.0,1.0,1.0,17.0,120.0,187.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,0.09809394577440259
12366,2.0,1.0,6.0,11.0,1.0,1.0,1.0,17.0,168.0,239.0,0.7427111983266335,0.8462300058711052,-1.1376465763184185,2.3866888603066188
12367,2.0,1.0,6.0,12.0,1.0,1.0,1.0,17.0,220.0,282.0,0.7427111983266335,0.8462300058711052,-1.1376465763184185,1.578737306555293
12368,2.0,1.0,6.0,13.0,1.0,1.0,1.0,17.0,189.0,274.0,0.6388408985059311,0.8462300058711052,-1.1376465763184185,0.09809394577440259
12369,2.0,1.0,6.0,14.0,1.0,1.0,1.0,17.0,186.0,270.0,0.8465814981473359,0.8462300058711052,-1.242013062529978,1.040403514602679
12370,2.0,1.0,6.0,15.0,1.0,1.0,1.0,17.0,215.0,292.0,0.8465814981473359,0.8462300058711052,-1.242013062529978,2.5210468753835693
12371,2.0,1.0,6.0,16.0,1.0,1.0,1.0,17.0,375.0,448.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,2.3866888603066188
12372,2.0,1.0,6.0,17.0,1.0,1.0,1.0,17.0,733.0,834.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,1.8483550683540055
12373,2.0,1.0,6.0,18.0,1.0,1.0,1.0,17.0,719.0,822.0,0.6388408985059311,0.8462300058711052,-1.2941963056357577,2.1170710985079064
12374,2.0,1.0,6.0,19.0,1.0,1.0,1.0,17.0,554.0,645.0,0.5349705986852286,0.8462300058711052,-1.189829819424198,1.578737306555293
12375,2.0,1.0,6.0,20.0,1.0,1.0,1.0,17.0,390.0,461.0,0.43110029886452617,0.4057150773557655,-0.7201806314721804,0.636427737727016
12376,2.0,1.0,6.0,21.0,1.0,1.0,1.0,17.0,225.0,265.0,0.3272299990438243,0.3172629384728968,-0.5636309021548409,0.906045499525729
12377,2.0,1.0,6.0,22.0,1.0,1.0,1.0,17.0,127.0,168.0,0.43110029886452617,0.4057150773557655,-0.7201806314721804,1.040403514602679
12378,2.0,1.0,6.0,23.0,1.0,1.0,1.0,8.0,78.0,86.0,0.22335969922312188,0.2293927215563627,0.2713009875376353,2.1170710985079064
12379,2.0,1.0,6.0,0.0,2.0,1.0,1.0,6.0,28.0,34.0,0.11948939940241946,0.14094058267349402,0.7409501754896529,1.310021276401392
12380,2.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,18.0,20.0,0.11948939940241946,0.14094058267349402,0.48003395996075393,1.040403514602679
12381,2.0,1.0,6.0,2.0,2.0,1.0,3.0,0.0,8.0,8.0,0.015619099581717021,0.05248844379062531,1.0018663910185515,0.09809394577440259
12382,2.0,1.0,6.0,3.0,2.0,1.0,3.0,0.0,5.0,5.0,0.015619099581717021,0.05248844379062531,1.0018663910185515,0.09809394577440259
12383,2.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,4.0,5.0,-0.08825120023898542,-0.03538177312590879,1.0018663910185515,-0.17062208437949827
12384,2.0,1.0,6.0,5.0,2.0,1.0,3.0,1.0,35.0,36.0,-0.08825120023898542,-0.03538177312590879,1.0018663910185515,0.636427737727016
12385,2.0,1.0,6.0,6.0,2.0,1.0,1.0,7.0,177.0,184.0,-0.08825120023898542,-0.03538177312590879,0.7409501754896529,1.040403514602679
12386,2.0,1.0,6.0,7.0,2.0,1.0,1.0,17.0,540.0,569.0,-0.08825120023898542,-0.03538177312590879,0.7409501754896529,0.3677117075731151
12387,2.0,1.0,6.0,8.0,2.0,1.0,2.0,17.0,680.0,710.0,0.11948939940241946,0.14094058267349402,0.48003395996075393,0.636427737727016
12388,2.0,1.0,6.0,9.0,2.0,1.0,2.0,17.0,285.0,335.0,0.11948939940241946,0.14094058267349402,0.0103847720087363,1.040403514602679
12389,2.0,1.0,6.0,10.0,2.0,1.0,2.0,17.0,118.0,176.0,0.3272299990438243,0.3172629384728968,-0.35489792973172174,0.09809394577440259
12390,2.0,1.0,6.0,11.0,2.0,1.0,2.0,17.0,162.0,227.0,0.22335969922312188,0.2293927215563627,-0.35489792973172174,0.3677117075731151
12391,2.0,1.0,6.0,12.0,2.0,1.0,2.0,17.0,202.0,247.0,0.5349705986852286,0.8462300058711052,-0.8767303607895195,-0.17062208437949827
12392,2.0,1.0,6.0,13.0,2.0,1.0,2.0,17.0,201.0,267.0,0.43110029886452617,0.4057150773557655,-0.8767303607895195,-0.17062208437949827
12393,2.0,1.0,6.0,14.0,2.0,1.0,2.0,17.0,194.0,276.0,0.43110029886452617,0.4057150773557655,-0.8767303607895195,-0.44023984617821105
12394,2.0,1.0,6.0,15.0,2.0,1.0,2.0,17.0,218.0,272.0,0.5349705986852286,0.8462300058711052,-1.0332800901068588,0.09809394577440259
12395,2.0,1.0,6.0,16.0,2.0,1.0,1.0,17.0,382.0,473.0,0.5349705986852286,0.8462300058711052,-1.0332800901068588,-1.6512654451603888
12396,2.0,1.0,6.0,17.0,2.0,1.0,1.0,17.0,764.0,850.0,0.5349705986852286,0.8462300058711052,-1.0332800901068588,0.09809394577440259
12397,2.0,1.0,6.0,18.0,2.0,1.0,1.0,17.0,679.0,790.0,0.43110029886452617,0.4057150773557655,-0.8767303607895195,0.636427737727016
12398,2.0,1.0,6.0,19.0,2.0,1.0,1.0,17.0,445.0,513.0,0.3272299990438243,0.3172629384728968,-0.7201806314721804,0.3677117075731151
12399,2.0,1.0,6.0,20.0,2.0,1.0,1.0,17.0,371.0,415.0,0.22335969922312188,0.2293927215563627,-0.35489792973172174,-0.17062208437949827
12400,2.0,1.0,6.0,21.0,2.0,1.0,1.0,17.0,253.0,283.0,0.3272299990438243,0.3172629384728968,-0.5636309021548409,-0.708955876332112
12401,2.0,1.0,6.0,22.0,2.0,1.0,1.0,17.0,171.0,193.0,0.22335969922312188,0.2293927215563627,-0.35489792973172174,-0.8433138914090624
12402,2.0,1.0,6.0,23.0,2.0,1.0,1.0,17.0,93.0,113.0,0.11948939940241946,0.14094058267349402,-0.19834820041438292,-0.8433138914090624
12403,2.0,1.0,6.0,0.0,3.0,1.0,1.0,3.0,46.0,49.0,0.11948939940241946,0.14094058267349402,0.2713009875376353,-1.6512654451603888
12404,2.0,1.0,6.0,1.0,3.0,1.0,1.0,6.0,21.0,27.0,0.015619099581717021,0.05248844379062531,0.2713009875376353,-1.6512654451603888
12405,2.0,1.0,6.0,2.0,3.0,1.0,1.0,4.0,7.0,11.0,-0.19212150005968756,-0.12383391200877748,1.0018663910185515,-1.6512654451603888
12406,2.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,8.0,8.0,-0.19212150005968756,-0.12383391200877748,1.0018663910185515,-0.708955876332112
12407,2.0,1.0,6.0,4.0,3.0,1.0,1.0,3.0,7.0,10.0,-0.08825120023898542,-0.03538177312590879,0.7409501754896529,-1.6512654451603888
12408,2.0,1.0,6.0,5.0,3.0,1.0,1.0,1.0,37.0,38.0,-0.08825120023898542,-0.03538177312590879,0.7409501754896529,-1.6512654451603888
12409,2.0,1.0,6.0,6.0,3.0,1.0,1.0,7.0,165.0,172.0,0.015619099581717021,0.05248844379062531,0.48003395996075393,-1.6512654451603888
12410,2.0,1.0,6.0,7.0,3.0,1.0,1.0,16.0,531.0,547.0,0.22335969922312188,0.2293927215563627,0.2713009875376353,-1.6512654451603888
12411,2.0,1.0,6.0,8.0,3.0,1.0,1.0,17.0,637.0,668.0,0.3272299990438243,0.3172629384728968,-0.1461649573086031,-0.8433138914090624
12412,2.0,1.0,6.0,9.0,3.0,1.0,1.0,17.0,268.0,303.0,0.5349705986852286,0.8462300058711052,-0.8767303607895195,-0.8433138914090624
12413,2.0,1.0,6.0,10.0,3.0,1.0,1.0,17.0,148.0,203.0,0.6388408985059311,0.8462300058711052,-1.0332800901068588,-0.8433138914090624
12414,2.0,1.0,6.0,11.0,3.0,1.0,1.0,17.0,161.0,226.0,0.6388408985059311,0.8462300058711052,-1.2941963056357577,-1.6512654451603888
12415,2.0,1.0,6.0,12.0,3.0,1.0,1.0,17.0,235.0,315.0,0.6388408985059311,0.8462300058711052,-1.1376465763184185,-0.8433138914090624
12416,2.0,1.0,6.0,13.0,3.0,1.0,1.0,17.0,230.0,303.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,-1.6512654451603888
12417,2.0,1.0,6.0,14.0,3.0,1.0,1.0,17.0,191.0,302.0,0.7427111983266335,0.8462300058711052,-1.2941963056357577,-1.6512654451603888
12418,2.0,1.0,6.0,15.0,3.0,1.0,1.0,17.0,225.0,300.0,0.7427111983266335,0.8462300058711052,-1.1376465763184185,-0.44023984617821105
12419,2.0,1.0,6.0,16.0,3.0,1.0,1.0,17.0,345.0,452.0,0.6388408985059311,0.8462300058711052,-1.0332800901068588,-0.44023984617821105
12420,2.0,1.0,6.0,17.0,3.0,1.0,1.0,17.0,652.0,724.0,0.5349705986852286,0.8462300058711052,-0.5114476590490612,0.09809394577440259
12421,2.0,1.0,6.0,18.0,3.0,1.0,3.0,17.0,688.0,782.0,0.3272299990438243,0.3172629384728968,0.5322172030665338,1.040403514602679
12422,2.0,1.0,6.0,19.0,3.0,1.0,1.0,17.0,486.0,538.0,0.22335969922312188,0.2293927215563627,0.5322172030665338,0.906045499525729
12423,2.0,1.0,6.0,20.0,3.0,1.0,1.0,17.0,349.0,408.0,0.22335969922312188,0.2293927215563627,0.5322172030665338,-0.17062208437949827
12424,2.0,1.0,6.0,21.0,3.0,1.0,1.0,17.0,260.0,298.0,0.11948939940241946,0.14094058267349402,0.7409501754896529,-0.8433138914090624
12425,2.0,1.0,6.0,22.0,3.0,1.0,1.0,17.0,221.0,248.0,0.11948939940241946,0.14094058267349402,0.7409501754896529,-1.6512654451603888
12426,2.0,1.0,6.0,23.0,3.0,1.0,1.0,13.0,110.0,123.0,0.11948939940241946,0.14094058267349402,0.7409501754896529,-0.44023984617821105
12427,2.0,1.0,6.0,0.0,4.0,1.0,1.0,9.0,50.0,59.0,0.11948939940241946,0.14094058267349402,0.7409501754896529,-0.17062208437949827
12428,2.0,1.0,6.0,1.0,4.0,1.0,1.0,5.0,17.0,22.0,0.11948939940241946,0.14094058267349402,0.7409501754896529,-0.8433138914090624
12429,2.0,1.0,6.0,2.0,4.0,1.0,1.0,0.0,12.0,12.0,0.015619099581717021,0.05248844379062531,0.7409501754896529,-0.708955876332112
12430,2.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,5.0,5.0,-0.19212150005968756,-0.12383391200877748,1.3149658496532302,-0.708955876332112
12431,2.0,1.0,6.0,4.0,4.0,1.0,1.0,0.0,6.0,6.0,-0.08825120023898542,-0.03538177312590879,1.0018663910185515,-0.8433138914090624
12432,2.0,1.0,6.0,5.0,4.0,1.0,1.0,0.0,34.0,34.0,-0.19212150005968756,-0.12383391200877748,1.3149658496532302,-0.708955876332112
12433,2.0,1.0,6.0,6.0,4.0,1.0,1.0,5.0,165.0,170.0,0.015619099581717021,0.05248844379062531,1.0018663910185515,-0.17062208437949827
12434,2.0,1.0,6.0,7.0,4.0,1.0,1.0,17.0,506.0,526.0,0.11948939940241946,0.14094058267349402,0.7409501754896529,-1.6512654451603888
12435,2.0,1.0,6.0,8.0,4.0,1.0,1.0,17.0,661.0,681.0,0.43110029886452617,0.4057150773557655,0.2713009875376353,-1.6512654451603888
12436,2.0,1.0,6.0,9.0,4.0,1.0,1.0,17.0,300.0,337.0,0.5349705986852286,0.7583597889545711,0.06256801511451611,-0.8433138914090624
12437,2.0,1.0,6.0,10.0,4.0,1.0,1.0,17.0,154.0,210.0,0.8465814981473359,0.8462300058711052,-0.82454711768374,0.3677117075731151
12438,2.0,1.0,6.0,11.0,4.0,1.0,1.0,17.0,170.0,237.0,1.0543220977887402,0.9346821447539739,-1.0854633332126387,-1.6512654451603888
12439,2.0,1.0,6.0,12.0,4.0,1.0,1.0,17.0,274.0,336.0,1.0543220977887402,0.9346821447539739,-1.3463795487415373,0.906045499525729
12440,2.0,1.0,6.0,13.0,4.0,1.0,1.0,17.0,250.0,315.0,1.1581923976094426,1.022552361670508,-1.3463795487415373,0.636427737727016
12441,2.0,1.0,6.0,14.0,4.0,1.0,1.0,17.0,198.0,265.0,1.262062697430145,1.022552361670508,-1.7116622504819958,-1.6512654451603888
12442,2.0,1.0,6.0,15.0,4.0,1.0,1.0,17.0,234.0,333.0,1.1581923976094426,1.022552361670508,-1.5029292780588765,0.3677117075731151
12443,2.0,1.0,6.0,16.0,4.0,1.0,1.0,17.0,389.0,466.0,1.1581923976094426,1.022552361670508,-1.5029292780588765,0.636427737727016
12444,2.0,1.0,6.0,17.0,4.0,1.0,1.0,17.0,778.0,869.0,1.0543220977887402,0.9346821447539739,-1.5029292780588765,0.906045499525729
12445,2.0,1.0,6.0,18.0,4.0,1.0,1.0,17.0,703.0,813.0,1.0543220977887402,0.9346821447539739,-1.5029292780588765,0.906045499525729
12446,2.0,1.0,6.0,19.0,4.0,1.0,1.0,17.0,537.0,602.0,0.8465814981473359,0.8462300058711052,-1.3985627918473171,1.040403514602679
12447,2.0,1.0,6.0,20.0,4.0,1.0,1.0,17.0,402.0,478.0,0.6388408985059311,0.8462300058711052,-1.1376465763184185,1.310021276401392
12448,2.0,1.0,6.0,21.0,4.0,1.0,1.0,17.0,283.0,313.0,0.5349705986852286,0.8462300058711052,-0.8767303607895195,-0.17062208437949827
12449,2.0,1.0,6.0,22.0,4.0,1.0,1.0,17.0,193.0,228.0,0.3272299990438243,0.3172629384728968,-0.5636309021548409,-0.44023984617821105
12450,2.0,1.0,6.0,23.0,4.0,1.0,1.0,17.0,135.0,177.0,0.3272299990438243,0.3172629384728968,-0.35489792973172174,-0.17062208437949827
12451,2.0,1.0,6.0,0.0,5.0,1.0,1.0,17.0,59.0,77.0,0.3272299990438243,0.3172629384728968,-0.35489792973172174,-0.17062208437949827
12452,2.0,1.0,6.0,1.0,5.0,1.0,1.0,4.0,25.0,29.0,0.3272299990438243,0.3172629384728968,-0.35489792973172174,-1.6512654451603888
12453,2.0,1.0,6.0,2.0,5.0,1.0,1.0,2.0,17.0,19.0,0.22335969922312188,0.2293927215563627,-0.1461649573086031,-0.8433138914090624
12454,2.0,1.0,6.0,3.0,5.0,1.0,1.0,0.0,8.0,8.0,0.11948939940241946,0.14094058267349402,0.0103847720087363,-1.6512654451603888
12455,2.0,1.0,6.0,4.0,5.0,1.0,1.0,1.0,9.0,10.0,0.015619099581717021,0.05248844379062531,0.48003395996075393,-0.708955876332112
12456,2.0,1.0,6.0,5.0,5.0,1.0,1.0,1.0,28.0,29.0,0.11948939940241946,0.14094058267349402,0.2713009875376353,-0.8433138914090624
12457,2.0,1.0,6.0,6.0,5.0,1.0,1.0,8.0,131.0,139.0,0.11948939940241946,0.14094058267349402,0.48003395996075393,-0.708955876332112
